time_start,time_end,Source,Target
18000,18020,1148,1168
18020,18040,1144,1191
18020,18040,1130,1191
18040,18060,1144,1191
18040,18060,1130,1191
18060,18080,1144,1191
18060,18080,1193,1196
18060,18080,1130,1191
18080,18100,1144,1191
18080,18100,1130,1191
18100,18120,1148,1191
18100,18120,1144,1191
18100,18120,1130,1191
18120,18140,1144,1168
18140,18160,1144,1191
18160,18180,1144,1191
18180,18200,1144,1191
18220,18240,1190,1196
18260,18280,1193,1196
18280,18300,1193,1196
18300,18320,1144,1191
18320,18340,1179,1193
18340,18360,1193,1196
18340,18360,1179,1193
18360,18380,1193,1196
18360,18380,1179,1193
18380,18400,1193,1196
18400,18420,1193,1196
18400,18420,1130,1191
18420,18440,1179,1193
18440,18460,1148,1157
18440,18460,1157,1191
18440,18460,1130,1157
18440,18460,1130,1191
18460,18480,1130,1191
18480,18500,1130,1191
18500,18520,1193,1365
18500,18520,1157,1191
18500,18520,1130,1157
18500,18520,1130,1191
18520,18540,1130,1191
18540,18560,1196,1383
18540,18560,1157,1191
18540,18560,1130,1191
18540,18560,1190,1193
18560,18580,1196,1383
18560,18580,1157,1191
18560,18580,1116,1190
18560,18580,1190,1193
18560,18580,1196,1305
18580,18600,1144,1157
18600,18620,1159,1191
18620,18640,1116,1196
18620,18640,1157,1191
18660,18680,1193,1365
18660,18680,1190,1365
18660,18680,1157,1191
18680,18700,1193,1374
18680,18700,1144,1191
18680,18700,1196,1383
18680,18700,1157,1191
18700,18720,1196,1383
18700,18720,1190,1365
18720,18740,1196,1383
18720,18740,1144,1157
18720,18740,1157,1191
18740,18760,1196,1383
18740,18760,1144,1157
18740,18760,1157,1191
18760,18780,1196,1383
18760,18780,1144,1157
18780,18800,1144,1157
18820,18840,1196,1383
18840,18860,1144,1157
18860,18880,1190,1365
18860,18880,1157,1191
18900,18920,1193,1365
18900,18920,1144,1157
18920,18940,1193,1365
18920,18940,1157,1191
18940,18960,1157,1191
18960,18980,1193,1365
18960,18980,1157,1191
18980,19000,1157,1191
19020,19040,1157,1191
19020,19040,1261,1327
19020,19040,1159,1191
19040,19060,1144,1157
19040,19060,1157,1191
19040,19060,1168,1191
19060,19080,1144,1191
19060,19080,1144,1157
19060,19080,1193,1196
19060,19080,1193,1383
19060,19080,1157,1191
19060,19080,1261,1327
19100,19120,1144,1157
19100,19120,1157,1191
19120,19140,1144,1157
19140,19160,1144,1157
19160,19180,1144,1157
19180,19200,1144,1157
19200,19220,1144,1157
19200,19220,1157,1191
19200,19220,1144,1168
19220,19240,1144,1157
19220,19240,1157,1191
19220,19240,1144,1168
19240,19260,1157,1191
19240,19260,1144,1168
19260,19280,1157,1191
19260,19280,1144,1168
19300,19320,1144,1157
19300,19320,1144,1168
19320,19340,1144,1157
19320,19340,1261,1327
19320,19340,1179,1193
19320,19340,1144,1168
19340,19360,1196,1383
19340,19360,1144,1157
19340,19360,1190,1365
19340,19360,1157,1191
19340,19360,1144,1168
19360,19380,1190,1365
19360,19380,1144,1168
19380,19400,1144,1157
19380,19400,1190,1365
19380,19400,1157,1191
19380,19400,1144,1168
19400,19420,1190,1365
19400,19420,1157,1191
19400,19420,1144,1168
19420,19440,1190,1365
19420,19440,1157,1191
19440,19460,1144,1191
19440,19460,1190,1365
19440,19460,1157,1191
19440,19460,1179,1193
19460,19480,1144,1191
19460,19480,1190,1365
19460,19480,1157,1191
19480,19500,1144,1191
19480,19500,1157,1191
19500,19520,1157,1191
19520,19540,1157,1191
19520,19540,1190,1193
19540,19560,1157,1159
19540,19560,1190,1193
19560,19580,1144,1191
19560,19580,1144,1157
19580,19600,1144,1191
19580,19600,1144,1157
19580,19600,1159,1191
19580,19600,1144,1159
19600,19620,1144,1191
19600,19620,1157,1191
19620,19640,1144,1191
19620,19640,1144,1157
19640,19660,1144,1191
19640,19660,1144,1157
19640,19660,1157,1191
19660,19680,1144,1191
19660,19680,1196,1383
19680,19700,1144,1191
19680,19700,1196,1383
19700,19720,1144,1191
19720,19740,1144,1191
19740,19760,1144,1191
19760,19780,1144,1191
19760,19780,1193,1383
19760,19780,1157,1365
19780,19800,1144,1191
19800,19820,1157,1191
19820,19840,1144,1191
19820,19840,1157,1191
19840,19860,1157,1191
19860,19880,1157,1191
19900,19920,1157,1191
19900,19920,1179,1193
19920,19940,1157,1191
19940,19960,1196,1383
19940,19960,1144,1157
19940,19960,1157,1191
19940,19960,1168,1191
19940,19960,1144,1168
19960,19980,1196,1383
19960,19980,1157,1191
19960,19980,1168,1191
19980,20000,1144,1191
19980,20000,1168,1191
19980,20000,1157,1168
20000,20020,1144,1191
20000,20020,1144,1157
20000,20020,1157,1191
20000,20020,1168,1191
20020,20040,1157,1191
20020,20040,1193,1323
20040,20060,1144,1191
20040,20060,1144,1157
20040,20060,1193,1323
20060,20080,1190,1196
20060,20080,1157,1191
20060,20080,1193,1323
20060,20080,1179,1378
20080,20100,1261,1391
20080,20100,1193,1323
20080,20100,1179,1378
20120,20140,1157,1191
20120,20140,1179,1193
20140,20160,1144,1191
20140,20160,1144,1157
20140,20160,1157,1191
20160,20180,1144,1191
20160,20180,1144,1157
20180,20200,1144,1191
20180,20200,1144,1157
20180,20200,1190,1196
20180,20200,1179,1196
20180,20200,1157,1191
20180,20200,1179,1193
20200,20220,1193,1365
20200,20220,1144,1191
20200,20220,1144,1157
20200,20220,1193,1196
20200,20220,1179,1196
20200,20220,1179,1193
20200,20220,1190,1193
20220,20240,1144,1157
20220,20240,1179,1193
20220,20240,1179,1365
20220,20240,1190,1193
20240,20260,1144,1191
20240,20260,1144,1157
20260,20280,1144,1191
20260,20280,1179,1365
20280,20300,1193,1365
20280,20300,1193,1196
20300,20320,1193,1365
20300,20320,1261,1391
20300,20320,1190,1196
20320,20340,1116,1320
20320,20340,1196,1365
20320,20340,1190,1196
20320,20340,1179,1393
20340,20360,1196,1365
20340,20360,1190,1196
20340,20360,1179,1365
20340,20360,1159,1191
20360,20380,1179,1196
20360,20380,1179,1365
20360,20380,1144,1159
20420,20440,1157,1191
20460,20480,1190,1391
20480,20500,1179,1190
20500,20520,1179,1193
20500,20520,1190,1193
20520,20540,1179,1193
20520,20540,1190,1193
20540,20560,1193,1399
20560,20580,1193,1399
20580,20600,1193,1399
20620,20640,1116,1305
20640,20660,1190,1193
20660,20680,1193,1196
20700,20720,1179,1196
20780,20800,1191,1261
20800,20820,1193,1196
20800,20820,1190,1193
20800,20820,1179,1190
20820,20840,1179,1190
20860,20880,1179,1196
20880,20900,1193,1196
20880,20900,1179,1196
20900,20920,1190,1196
20900,20920,1193,1196
20920,20940,1193,1196
20920,20940,1116,1378
20920,20940,1179,1193
20940,20960,1193,1196
20940,20960,1179,1196
20940,20960,1179,1193
20940,20960,1190,1193
20960,20980,1193,1196
20960,20980,1179,1193
20960,20980,1179,1190
20980,21000,1193,1196
20980,21000,1179,1193
20980,21000,1190,1193
21000,21020,1179,1196
21000,21020,1179,1193
21020,21040,1193,1261
21020,21040,1179,1193
21040,21060,1193,1196
21060,21080,1116,1383
21060,21080,1193,1196
21080,21100,1179,1193
21100,21120,1193,1261
21120,21140,1190,1193
21240,21260,1179,1196
21260,21280,1193,1261
21280,21300,1193,1261
21320,21340,1190,1193
21380,21400,1190,1193
21400,21420,1179,1196
21420,21440,1193,1261
21420,21440,1190,1193
21440,21460,1193,1261
21440,21460,1179,1196
21440,21460,1190,1193
21460,21480,1193,1261
21460,21480,1179,1196
21480,21500,1193,1261
21480,21500,1179,1196
21480,21500,1179,1193
21480,21500,1179,1190
21520,21540,1116,1193
21520,21540,1193,1196
21520,21540,1190,1193
21540,21560,1193,1261
21540,21560,1116,1190
21560,21580,1193,1261
21560,21580,1190,1193
21580,21600,1190,1193
21580,21600,1179,1190
21600,21620,1179,1196
21620,21640,1179,1196
21640,21660,1179,1196
21660,21680,1179,1196
21680,21700,1190,1196
21700,21720,1193,1261
21700,21720,1179,1196
21720,21740,1179,1196
21740,21760,1179,1196
21760,21780,1179,1196
21760,21780,1179,1190
21780,21800,1179,1196
21780,21800,1179,1190
21800,21820,1179,1196
21820,21840,1179,1196
21840,21860,1179,1196
21840,21860,1179,1190
21860,21880,1179,1190
21900,21920,1179,1193
21960,21980,1179,1196
21980,22000,1179,1196
22000,22020,1179,1196
22020,22040,1179,1196
22040,22060,1179,1196
22060,22080,1179,1196
22060,22080,1179,1190
22080,22100,1179,1196
22080,22100,1179,1190
22100,22120,1179,1190
22140,22160,1179,1196
22140,22160,1179,1193
22160,22180,1179,1196
22160,22180,1179,1193
22160,22180,1179,1190
22180,22200,1179,1193
22200,22220,1179,1193
22200,22220,1179,1190
22220,22240,1179,1193
22220,22240,1179,1190
22240,22260,1190,1196
22240,22260,1179,1196
22240,22260,1179,1190
22260,22280,1179,1190
22280,22300,1179,1190
22320,22340,1179,1190
22340,22360,1179,1190
22360,22380,1190,1196
22360,22380,1179,1190
22380,22400,1179,1193
22380,22400,1179,1190
22400,22420,1179,1193
22400,22420,1179,1190
22420,22440,1179,1193
22420,22440,1179,1190
22440,22460,1179,1190
22460,22480,1179,1190
22520,22540,1179,1193
22560,22580,1193,1261
22580,22600,1193,1261
22580,22600,1190,1193
22600,22620,1193,1261
22600,22620,1179,1196
22600,22620,1190,1193
22620,22640,1179,1193
22620,22640,1190,1193
22640,22660,1190,1193
22640,22660,1179,1190
22660,22680,1190,1193
22680,22700,1179,1193
22680,22700,1190,1193
22700,22720,1190,1193
22700,22720,1179,1190
22740,22760,1193,1196
22740,22760,1190,1193
22760,22780,1179,1196
22760,22780,1179,1193
22860,22880,1190,1193
22880,22900,1190,1193
22900,22920,1193,1196
22920,22940,1116,1196
22920,22940,1193,1196
22940,22960,1190,1193
22960,22980,1116,1190
22960,22980,1179,1365
22960,22980,1190,1193
23000,23020,1190,1261
23020,23040,1193,1196
23020,23040,1179,1365
23040,23060,1193,1196
23060,23080,1193,1261
23100,23120,1190,1193
23120,23140,1190,1193
23160,23180,1190,1196
23200,23220,1190,1193
23260,23280,1190,1374
23300,23320,1196,1374
23300,23320,1179,1327
23300,23320,1190,1196
23300,23320,1190,1374
23320,23340,1196,1374
23320,23340,1179,1327
23320,23340,1190,1196
23320,23340,1190,1374
23340,23360,1196,1374
23340,23360,1190,1374
23360,23380,1196,1374
23380,23400,1190,1196
23380,23400,1190,1374
23400,23420,1190,1196
23420,23440,1116,1193
23560,23580,1179,1378
23580,23600,1190,1196
23580,23600,1179,1378
23620,23640,1196,1363
23660,23680,1261,1391
23660,23680,1190,1196
23700,23720,1261,1391
23740,23760,1190,1196
23760,23780,1193,1365
23760,23780,1190,1196
23780,23800,1193,1365
23800,23820,1190,1196
23820,23840,1193,1365
23820,23840,1190,1196
23940,23960,1190,1196
23940,23960,1179,1193
24000,24020,1193,1365
24000,24020,1190,1391
24020,24040,1190,1391
24040,24060,1193,1365
24060,24080,1193,1365
24060,24080,1190,1196
24080,24100,1193,1365
24080,24100,1190,1196
24100,24120,1116,1193
24100,24120,1193,1365
24100,24120,1196,1391
24100,24120,1190,1196
24120,24140,1116,1193
24120,24140,1196,1391
24120,24140,1190,1196
24140,24160,1190,1196
24140,24160,1190,1391
24160,24180,1116,1193
24160,24180,1190,1196
24160,24180,1190,1391
24180,24200,1190,1196
24200,24220,1190,1196
24200,24220,1190,1391
24220,24240,1116,1193
24240,24260,1193,1365
24260,24280,1193,1365
24320,24340,1116,1193
24340,24360,1116,1193
24360,24380,1116,1193
24380,24400,1116,1193
24380,24400,1193,1365
24400,24420,1116,1193
24420,24440,1193,1365
24440,24460,1193,1365
24460,24480,1193,1365
24480,24500,1193,1365
24480,24500,1190,1196
24480,24500,1116,1365
24500,24520,1193,1365
24500,24520,1116,1365
24520,24540,1116,1365
24580,24600,1179,1190
24600,24620,1193,1393
24640,24660,1116,1261
24640,24660,1179,1196
24640,24660,1193,1393
24660,24680,1193,1393
24680,24700,1190,1196
24700,24720,1190,1196
24720,24740,1193,1305
24720,24740,1190,1196
24740,24760,1193,1305
24740,24760,1190,1196
24760,24780,1193,1305
24760,24780,1190,1196
24780,24800,1193,1305
24780,24800,1190,1196
24800,24820,1193,1305
24800,24820,1190,1196
24820,24840,1261,1352
24840,24860,1193,1305
24860,24880,1193,1305
24880,24900,1116,1193
24880,24900,1193,1305
24900,24920,1190,1395
24900,24920,1193,1305
24920,24940,1190,1395
24920,24940,1193,1305
24920,24940,1196,1395
24940,24960,1190,1395
24940,24960,1196,1395
24960,24980,1193,1305
24960,24980,1196,1395
24980,25000,1196,1395
25000,25020,1193,1305
25020,25040,1261,1352
25040,25060,1196,1395
25060,25080,1190,1196
25060,25080,1196,1395
25100,25120,1190,1196
25100,25120,1196,1395
25120,25140,1190,1196
25120,25140,1196,1395
25140,25160,1261,1352
25140,25160,1190,1196
25140,25160,1196,1395
25160,25180,1190,1196
25160,25180,1193,1383
25160,25180,1196,1395
25180,25200,1190,1395
25180,25200,1196,1395
25200,25220,1116,1193
25200,25220,1196,1395
25220,25240,1116,1193
25220,25240,1190,1196
25220,25240,1196,1395
25240,25260,1116,1383
25240,25260,1190,1196
25240,25260,1193,1383
25240,25260,1196,1395
25260,25280,1190,1196
25260,25280,1193,1383
25260,25280,1196,1395
25280,25300,1116,1383
25280,25300,1196,1395
25300,25320,1193,1383
25300,25320,1196,1395
25320,25340,1116,1193
25320,25340,1193,1383
25340,25360,1261,1352
25360,25380,1261,1352
25360,25380,1190,1196
25380,25400,1261,1352
25400,25420,1190,1377
25420,25440,1190,1196
25460,25480,1261,1352
25500,25520,1116,1352
25520,25540,1116,1352
25520,25540,1190,1193
25540,25560,1193,1196
25560,25580,1261,1352
25580,25600,1261,1352
25580,25600,1116,1352
25600,25620,1261,1352
25600,25620,1190,1378
25620,25640,1261,1352
25620,25640,1190,1323
25620,25640,1116,1352
25640,25660,1196,1323
25660,25680,1190,1196
25660,25680,1196,1323
25680,25700,1190,1196
25680,25700,1196,1323
25700,25720,1193,1399
25700,25720,1190,1196
25720,25740,1116,1193
25720,25740,1193,1399
25720,25740,1190,1196
25740,25760,1261,1352
25740,25760,1116,1193
25740,25760,1190,1196
25760,25780,1261,1352
25760,25780,1193,1399
25760,25780,1190,1196
25760,25780,1190,1323
25760,25780,1196,1323
25780,25800,1261,1352
25780,25800,1116,1193
25780,25800,1193,1399
25780,25800,1196,1323
25800,25820,1261,1352
25800,25820,1190,1196
25800,25820,1196,1323
25820,25840,1261,1352
25840,25860,1261,1352
25840,25860,1116,1193
25840,25860,1193,1399
25860,25880,1261,1352
25860,25880,1116,1193
25860,25880,1193,1399
25860,25880,1190,1196
25880,25900,1116,1193
25880,25900,1193,1399
25900,25920,1261,1352
25900,25920,1116,1193
25920,25940,1261,1352
25940,25960,1116,1193
25940,25960,1196,1352
25960,25980,1261,1352
25960,25980,1116,1193
25960,25980,1193,1399
25960,25980,1196,1261
25960,25980,1116,1399
25960,25980,1196,1352
25980,26000,1261,1352
25980,26000,1196,1261
25980,26000,1196,1352
26000,26020,1261,1352
26000,26020,1193,1399
26000,26020,1196,1261
26000,26020,1116,1399
26000,26020,1196,1352
26020,26040,1261,1352
26020,26040,1196,1261
26020,26040,1196,1352
26040,26060,1261,1352
26040,26060,1116,1193
26040,26060,1193,1399
26040,26060,1196,1261
26060,26080,1261,1352
26060,26080,1196,1261
26060,26080,1196,1352
26080,26100,1261,1352
26100,26120,1261,1352
26100,26120,1196,1352
26160,26180,1196,1352
26180,26200,1196,1352
26220,26240,1193,1196
26220,26240,1190,1193
26240,26260,1190,1193
26260,26280,1196,1352
26280,26300,1261,1352
26280,26300,1196,1261
26280,26300,1196,1352
26300,26320,1261,1352
26300,26320,1196,1261
26300,26320,1190,1193
26320,26340,1261,1352
26320,26340,1196,1261
26320,26340,1196,1352
26340,26360,1261,1352
26340,26360,1116,1193
26360,26380,1261,1352
26360,26380,1196,1261
26380,26400,1261,1352
26380,26400,1196,1261
26380,26400,1196,1352
26400,26420,1196,1352
26420,26440,1261,1352
26440,26460,1116,1399
26540,26560,1193,1196
26560,26580,1193,1327
26580,26600,1193,1327
26600,26620,1193,1327
26660,26680,1193,1327
26800,26820,1116,1193
26800,26820,1193,1327
26920,26940,1193,1196
27020,27040,1365,1393
27020,27040,1190,1193
27060,27080,1193,1327
27080,27100,1193,1327
27100,27120,1193,1327
27140,27160,1193,1196
27160,27180,1193,1196
27200,27220,1261,1391
27260,27280,1193,1196
27320,27340,1193,1196
27340,27360,1193,1196
27360,27380,1193,1196
27420,27440,1193,1196
27440,27460,1193,1196
27440,27460,1116,1399
27500,27520,1261,1395
27540,27560,1261,1395
27580,27600,1116,1193
27740,27760,1193,1196
28000,28020,1261,1374
28240,28260,1116,1193
28360,28380,1193,1196
28400,28420,1193,1196
28440,28460,1193,1196
28460,28480,1193,1196
28480,28500,1193,1196
28500,28520,1193,1196
29300,29320,1190,1193
29340,29360,1190,1193
29360,29380,1190,1193
29460,29480,1190,1193
30100,30120,1190,1193
30420,30440,1190,1193
32080,32100,1238,1246
32100,32120,1238,1246
32480,32500,1238,1246
32500,32520,1238,1246
32520,32540,1238,1246
32540,32560,1238,1246
32600,32620,1238,1246
32620,32640,1238,1246
32640,32660,1238,1246
32660,32680,1238,1246
32840,32860,1238,1246
32880,32900,1238,1246
32900,32920,1238,1246
32920,32940,1238,1246
32940,32960,1238,1246
33160,33180,1238,1246
33640,33660,1238,1246
33660,33680,1238,1246
33680,33700,1238,1246
33700,33720,1238,1246
33720,33740,1238,1246
33740,33760,1238,1246
33760,33780,1238,1246
33940,33960,1238,1246
33960,33980,1246,1323
33980,34000,1246,1323
34040,34060,1246,1323
34160,34180,1246,1323
34260,34280,1246,1378
34280,34300,1238,1246
34320,34340,1238,1246
34580,34600,1238,1395
34600,34620,1238,1246
34700,34720,1246,1395
34900,34920,1246,1327
34940,34960,1246,1327
35100,35120,1246,1391
35140,35160,1246,1391
35160,35180,1246,1391
35180,35200,1246,1391
35180,35200,1238,1246
35200,35220,1246,1391
35220,35240,1246,1391
35220,35240,1238,1246
35240,35260,1246,1391
35240,35260,1238,1246
35260,35280,1246,1391
35260,35280,1238,1246
35340,35360,1238,1391
35360,35380,1238,1391
35520,35540,1238,1246
35620,35640,1246,1399
35640,35660,1246,1399
35660,35680,1238,1246
35660,35680,1246,1399
35660,35680,1238,1399
35680,35700,1238,1399
35700,35720,1238,1246
35720,35740,1238,1246
35720,35740,1246,1399
35740,35760,1238,1246
35820,35840,1246,1383
35840,35860,1246,1383
35860,35880,1246,1383
35880,35900,1246,1383
35940,35960,1246,1383
35940,35960,1238,1383
35960,35980,1246,1383
35960,35980,1238,1246
35980,36000,1238,1246
36020,36040,1238,1246
36040,36060,1238,1246
36100,36120,1246,1383
36120,36140,1238,1246
36160,36180,1238,1246
36180,36200,1238,1246
36180,36200,1238,1383
36200,36220,1238,1246
36200,36220,1238,1383
36220,36240,1246,1383
36220,36240,1238,1383
36320,36340,1238,1383
36340,36360,1238,1246
36380,36400,1238,1246
36380,36400,1238,1383
36400,36420,1246,1383
36400,36420,1246,1305
36400,36420,1305,1383
36440,36460,1238,1383
36460,36480,1238,1383
36480,36500,1238,1246
36500,36520,1238,1246
36620,36640,1246,1352
36640,36660,1246,1352
36660,36680,1246,1352
36680,36700,1246,1352
36700,36720,1246,1352
36720,36740,1246,1352
36780,36800,1246,1352
36800,36820,1246,1352
36820,36840,1238,1246
36820,36840,1246,1352
36840,36860,1238,1246
36860,36880,1238,1246
36860,36880,1246,1352
36880,36900,1238,1246
36900,36920,1246,1352
36920,36940,1246,1352
36940,36960,1246,1352
36960,36980,1238,1246
36960,36980,1246,1352
36980,37000,1238,1246
36980,37000,1246,1352
37000,37020,1246,1352
37020,37040,1238,1246
37040,37060,1246,1393
37060,37080,1238,1246
37060,37080,1246,1393
37100,37120,1238,1246
37140,37160,1238,1246
37160,37180,1246,1332
37160,37180,1238,1246
37220,37240,1246,1305
37260,37280,1246,1305
37300,37320,1246,1305
37360,37380,1238,1246
37360,37380,1246,1305
37380,37400,1238,1246
37380,37400,1246,1305
37400,37420,1246,1305
37480,37500,1246,1393
37520,37540,1246,1393
37540,37560,1238,1246
37540,37560,1246,1393
37560,37580,1238,1246
37560,37580,1246,1393
37600,37620,1246,1393
37600,37620,1238,1393
37700,37720,1246,1363
37740,37760,1238,1363
37760,37780,1246,1363
37840,37860,1246,1365
37860,37880,1238,1365
37880,37900,1238,1365
37880,37900,1246,1365
37900,37920,1238,1246
37900,37920,1238,1365
37900,37920,1246,1365
37920,37940,1238,1365
37920,37940,1246,1365
37940,37960,1238,1246
37940,37960,1238,1365
37940,37960,1246,1365
37960,37980,1238,1246
37960,37980,1238,1365
37960,37980,1246,1365
37980,38000,1238,1365
38000,38020,1238,1365
38020,38040,1238,1365
38040,38060,1238,1365
38360,38380,1246,1374
38380,38400,1246,1374
38400,38420,1246,1374
38420,38440,1246,1374
38440,38460,1246,1374
38460,38480,1246,1374
38480,38500,1246,1374
38500,38520,1246,1374
38520,38540,1238,1246
38520,38540,1246,1374
38560,38580,1246,1374
40060,40080,1238,1246
41560,41580,1238,1246
41640,41660,1238,1246
41740,41760,1238,1246
44440,44460,1238,1246
46920,46940,1238,1327
47200,47220,1238,1327
51760,51780,1238,1352
51820,51840,1238,1374
51840,51860,1238,1374
51920,51940,1238,1305
58000,58020,1246,1374
58020,58040,1246,1374
58040,58060,1246,1374
58100,58120,1246,1374
58140,58160,1238,1374
58280,58300,1238,1246
58300,58320,1238,1246
58520,58540,1246,1365
58680,58700,1246,1393
58720,58740,1238,1246
58720,58740,1246,1393
58740,58760,1238,1246
58740,58760,1246,1393
58740,58760,1238,1393
58760,58780,1246,1393
58760,58780,1238,1393
58780,58800,1238,1246
58780,58800,1246,1393
58840,58860,1238,1246
58840,58860,1246,1305
58880,58900,1238,1246
58960,58980,1238,1246
58960,58980,1246,1352
58980,59000,1238,1246
58980,59000,1246,1352
59000,59020,1246,1352
59020,59040,1246,1352
59040,59060,1246,1352
59420,59440,1246,1352
59460,59480,1246,1352
59520,59540,1246,1352
